passage_id,passage_text,question_text,correct_answer,gpt2_answer,bleu_score,nist_score
903,"Aida stared up at the horse. She had to tilt her head back so far that her neck hurt. The horse looked as tall as a building. 
	""You want me to ride this thing?"" she asked. She couldn't believe it.


","When Aida says, ""You want me to ride this thing,"" what is the ""thing""?",The horse,The horse.,0.5946035575013605,1.0
903,"Aida stared up at the horse. She had to tilt her head back so far that her neck hurt. The horse looked as tall as a building. 
	""You want me to ride this thing?"" she asked. She couldn't believe it.


",Who is telling this story?,The narrator,The story is told by the horse.,0.06567274736060397,0.14285714285714285
905,"Jing hung from the tree branch. She was so high up! She could feel the breeze. She could see into the yard next door. Her feet swayed back and forth.
	""So what if I can’t get down,” she said. ""Maybe I just live up here now. It’s nice!”


",Who is Jing talking to?,Herself,She is talking to a man in the yard.,0.0,0.0
905,"Jing hung from the tree branch. She was so high up! She could feel the breeze. She could see into the yard next door. Her feet swayed back and forth.
	""So what if I can’t get down,” she said. ""Maybe I just live up here now. It’s nice!”


",What is the problem in this story?,Jing is stuck hanging from a tree branch.,The story,0.0,0.0
905,"Jing hung from the tree branch. She was so high up! She could feel the breeze. She could see into the yard next door. Her feet swayed back and forth.
	""So what if I can’t get down,” she said. ""Maybe I just live up here now. It’s nice!”


",How is Jing most likely feeling?,Scared,She is feeling very happy.,0.0,0.0
905,"Jing hung from the tree branch. She was so high up! She could feel the breeze. She could see into the yard next door. Her feet swayed back and forth.
	""So what if I can’t get down,” she said. ""Maybe I just live up here now. It’s nice!”


",What is Jing trying to do?,Calm herself down,She is trying to get down.,0.08116697886877472,0.26416041678685936
905,"Jing hung from the tree branch. She was so high up! She could feel the breeze. She could see into the yard next door. Her feet swayed back and forth.
	""So what if I can’t get down,” she said. ""Maybe I just live up here now. It’s nice!”


",What will likely happen if Jing lets go of the branch?,She will fall down and hurt herself.,She will fall to her death.,0.2557539057896621,1.2698629882021681
906,"The boys looked at their piles.
	Red. Blue. Purple. Orange. ""I sort my candy by color,” said Youssef.
	Chocolate. Gum. Caramel. Lollipop. ""I sort my candy by type,” said Toby.
	""Hmmmm,” said Youssef.
	""Hmmmm,” said Toby. ""Ready to trade?”
	""I was born ready!” said Youssef.


",What are these boys doing?,Trading candy,They are playing with their candy.,0.08116697886877472,0.16666666666666666
906,"The boys looked at their piles.
	Red. Blue. Purple. Orange. ""I sort my candy by color,” said Youssef.
	Chocolate. Gum. Caramel. Lollipop. ""I sort my candy by type,” said Toby.
	""Hmmmm,” said Youssef.
	""Hmmmm,” said Toby. ""Ready to trade?”
	""I was born ready!” said Youssef.


","What does Youssef mean when he says ""I was born ready""?","""Yes, I'm ready""",Youssef is saying that he was born ready to be,0.041961149062965476,0.15849625007211562
906,"The boys looked at their piles.
	Red. Blue. Purple. Orange. ""I sort my candy by color,” said Youssef.
	Chocolate. Gum. Caramel. Lollipop. ""I sort my candy by type,” said Toby.
	""Hmmmm,” said Youssef.
	""Hmmmm,” said Toby. ""Ready to trade?”
	""I was born ready!” said Youssef.


",Which color of candy does Youssef NOT have? ,Green,Youssef does not have any candy.,0.0,0.0
910,"	""They say there’s a man in the moon,” Elle said.
	""Who says?” asked John.
	""No clue. Everyone, I guess,” said Elle.
	""I thought the moon was made of cheese,” said John.
	""Maybe,” said Elle. ""But we’ll never know. Not until someone goes up there to see.”


",What are Elle and John talking about?,The moon,The moon.,0.5946035575013605,1.0
910,"	""They say there’s a man in the moon,” Elle said.
	""Who says?” asked John.
	""No clue. Everyone, I guess,” said Elle.
	""I thought the moon was made of cheese,” said John.
	""Maybe,” said Elle. ""But we’ll never know. Not until someone goes up there to see.”


","What does Elle mean when she says ""No clue""?","""I don't know""","She means ""I don't know.""",0.3976353643835253,0.9509775004326938
910,"	""They say there’s a man in the moon,” Elle said.
	""Who says?” asked John.
	""No clue. Everyone, I guess,” said Elle.
	""I thought the moon was made of cheese,” said John.
	""Maybe,” said Elle. ""But we’ll never know. Not until someone goes up there to see.”


",Which word would best describe these two characters?,Curious,"""I'm not sure,"" said Elle.",0.0,0.0
910,"	""They say there’s a man in the moon,” Elle said.
	""Who says?” asked John.
	""No clue. Everyone, I guess,” said Elle.
	""I thought the moon was made of cheese,” said John.
	""Maybe,” said Elle. ""But we’ll never know. Not until someone goes up there to see.”


",True or False: This story takes place before the first humans walked on the moon.,True,True.,0.3535533905932738,0.0
914,"The cowboy jumped off his horse. Dust rose around his boots. He tied up the horse. He looked up at the sun.
	""Just ‘bout high noon,” he said.


","Which word is ""'bout"" a short form of?",About,"""bout"" is a short form of ""bout.""",0.0,0.0
914,"The cowboy jumped off his horse. Dust rose around his boots. He tied up the horse. He looked up at the sun.
	""Just ‘bout high noon,” he said.


",What hint about the story can we get from its title?,The main character,The story is about a cowboy who is a cowboy.,0.041961149062965476,0.15849625007211562
914,"The cowboy jumped off his horse. Dust rose around his boots. He tied up the horse. He looked up at the sun.
	""Just ‘bout high noon,” he said.


","Which meaning of the word ""rose"" is used in this sentence: ""Dust rose around his boots.""?",To move from lower to higher,"The meaning of the word ""rose"" is ""to rise.""",0.04767707020457096,0.17610694452457293
914,"The cowboy jumped off his horse. Dust rose around his boots. He tied up the horse. He looked up at the sun.
	""Just ‘bout high noon,” he said.


",What had the cowboy likely been doing just before this scene?,Riding his horse,He was riding his horse.,0.3976353643835253,0.9509775004326938
916,"Hans packed a bag. He put in a compass. He put in a map. He put in a quill and an ink pot. He put in some paper. He put in his last two coins. He was ready to go.
",Why would Hans need a map and compass?,Because he is going somewhere he has never been before.,Because he was going to be in the middle of nowhere.,0.08295193507109859,0.8150712986056444
916,"Hans packed a bag. He put in a compass. He put in a map. He put in a quill and an ink pot. He put in some paper. He put in his last two coins. He was ready to go.
",Where is Hans going?,The text does not say,He's going to the store.,0.10682175159905853,0.46438561897747244
917,"Mona walked between the shelves. There were many odd items.
	She pointed at a brass tube. ""What’s that?”
	The shop owner turned. ""That’s a spyglass,” he said.
	""What’s it for?”
	""To see the stars,” he said. ""As if they were beside you.”
	""But how?""
	He smiled. ""Almost like magic. Almost.""



",Where does this scene take place?,In a shop,The scene takes place in the middle of the night.,0.041961149062965476,0.15849625007211562
917,"Mona walked between the shelves. There were many odd items.
	She pointed at a brass tube. ""What’s that?”
	The shop owner turned. ""That’s a spyglass,” he said.
	""What’s it for?”
	""To see the stars,” he said. ""As if they were beside you.”
	""But how?""
	He smiled. ""Almost like magic. Almost.""



",How do you think Mona is feeling in this scene?,Curious,I think she's feeling a little bit of relief.,0.0,0.0
917,"Mona walked between the shelves. There were many odd items.
	She pointed at a brass tube. ""What’s that?”
	The shop owner turned. ""That’s a spyglass,” he said.
	""What’s it for?”
	""To see the stars,” he said. ""As if they were beside you.”
	""But how?""
	He smiled. ""Almost like magic. Almost.""



","Which character says ""What's it for""?",Mona,The shop owner.,0.0,0.0
917,"Mona walked between the shelves. There were many odd items.
	She pointed at a brass tube. ""What’s that?”
	The shop owner turned. ""That’s a spyglass,” he said.
	""What’s it for?”
	""To see the stars,” he said. ""As if they were beside you.”
	""But how?""
	He smiled. ""Almost like magic. Almost.""



",What hints about this story can the reader get from its title?,An important object,The story is about a man who is a spy.,0.0,0.0
918,"	""This game is called ‘jacks’,” Ida said. ""These weird little things are the jacks.” She pointed. ""First you bounce the ball. While it’s in the air, you grab the jacks. When the ball lands, you have to stop. Try to get as many jacks as you can! Get it?”


",What is Ida doing?,Explaining the rules of a game,She is holding the jacks.,0.08745825313180632,0.4493840682593886
918,"	""This game is called ‘jacks’,” Ida said. ""These weird little things are the jacks.” She pointed. ""First you bounce the ball. While it’s in the air, you grab the jacks. When the ball lands, you have to stop. Try to get as many jacks as you can! Get it?”


","What does Ida mean when she says ""Get it""?","""Do you understand?""","""Get it"" is a reference to the game ""Get It",0.0,0.0
918,"	""This game is called ‘jacks’,” Ida said. ""These weird little things are the jacks.” She pointed. ""First you bounce the ball. While it’s in the air, you grab the jacks. When the ball lands, you have to stop. Try to get as many jacks as you can! Get it?”


",What is most likely going to happen next in the story?,Ida is going to play jacks with someone else.,"""Ida"" said.",0.008977735805071597,0.00011420984884413996
918,"	""This game is called ‘jacks’,” Ida said. ""These weird little things are the jacks.” She pointed. ""First you bounce the ball. While it’s in the air, you grab the jacks. When the ball lands, you have to stop. Try to get as many jacks as you can! Get it?”


","Why is the game called ""jacks""?","Because you use objects called ""jacks"" to play.",Because it's a game of jacks.,0.06916271812933181,0.7054392373313632
919,"	""We only get a little sugar each week,” Papa said. ""The shops don't have much. But I’ve been saving up! And I’m baking us a cake!”
",Why is the cake special?,Because they usually don't have enough sugar to bake a cake.,It's a special cake for the children.,0.04410363736106613,0.4177036367710565
919,"	""We only get a little sugar each week,” Papa said. ""The shops don't have much. But I’ve been saving up! And I’m baking us a cake!”
",What has Papa been saving?,Sugar,A lot of money.,0.0,0.0
919,"	""We only get a little sugar each week,” Papa said. ""The shops don't have much. But I’ve been saving up! And I’m baking us a cake!”
","Which word means the same thing as ""Papa""?",Father,"""Papa"" is the name of the person who is the father of the child",0.028398387225677897,0.0
919,"	""We only get a little sugar each week,” Papa said. ""The shops don't have much. But I’ve been saving up! And I’m baking us a cake!”
",How is Papa feeling in this scene?,Excited,He's happy.,0.0,0.0
919,"	""We only get a little sugar each week,” Papa said. ""The shops don't have much. But I’ve been saving up! And I’m baking us a cake!”
",What hints about the story can we get from the title?,An important object,"The title is a reference to the song ""The Little Mermaid"" by Disney.",0.0,0.0
923,"Bragi is a god from Norse myth. He is the god of poetry.


",Which culture does the myth of Bragi come from?,Norse,The myth of Bragi is a myth of the Norse gods.,0.03747776736677922,0.0
923,"Bragi is a god from Norse myth. He is the god of poetry.


",What is Bragi the god of?,Poetry,He is the god of poetry.,0.08116697886877472,0.0
923,"Bragi is a god from Norse myth. He is the god of poetry.


","The word ""myth"" is short for the word ______________.",Mythology,"The word ""myth"" is short for the word ______________.",0.0,0.0
923,"Bragi is a god from Norse myth. He is the god of poetry.


",Bragi is a ___________.,God,Bragi is a god from Norse myth.,0.06567274736060397,0.0
923,"Bragi is a god from Norse myth. He is the god of poetry.


","What does the word ""myth"" mean?",A cultural story that often involves magic or the supernatural.,Myth is,0.0,0.0
924,"Tyr is a god from Norse myth. He is the god of war.


",Which culture does the story of Tyr come from?,Norse,The story of Tyr is a myth from the Norse mythology.,0.03747776736677922,0.0
924,"Tyr is a god from Norse myth. He is the god of war.


",What is Tyr the god of?,War,Tyr is the god of war.,0.08116697886877472,0.0
924,"Tyr is a god from Norse myth. He is the god of war.


",Which object would be the best symbol for Tyr?,A weapon,The sword of Tyr.,0.0,0.0
924,"Tyr is a god from Norse myth. He is the god of war.


",Which hint about the text can we get from the title?,An important character or figure,"The text is a reference to the poem ""The Battle of the Gods"" by J.",0.0,0.0
924,"Tyr is a god from Norse myth. He is the god of war.


","True or False: Tyr was a real, historical figure.",False,True.,0.0,0.0
929,"There is no sound in space.


",What is the topic of this passage?,Sound in space,The topic of this passage is the nature of the universe.,0.0,0.0
929,"There is no sound in space.


","Which part of the text means the same thing as the word ""silent""?","""no sound""","The word ""silent"" is the same as the word ""silent"" in the sentence ""The moon is silent.""",0.0,0.0
929,"There is no sound in space.


","Why do the words ""silent"" and ""space"" in the title sound good together?",Because they have the same starting sound,Because they are the same word.,0.19433094436376075,1.6931506509362242
929,"There is no sound in space.


",Which sense is most important to the topic of this text?,Hearing,The sense of the universe.,0.0,0.0
929,"There is no sound in space.


",Which question is NOT answered by the text?,Why is there no sound in space?,The question is not answered by the text.,0.05522397783539471,0.3509193652572005
932,"A dog’s nose has two air tubes. One is for breath. One is for smells. That means dogs can smell even when they breathe out!
","What connects the words ""nose"" and ""knows"" in the title of this passage?","They are homophones (words that sound the same, but look different).",The word,0.0033027244309545875,8.25291953750132e-06
932,"A dog’s nose has two air tubes. One is for breath. One is for smells. That means dogs can smell even when they breathe out!
","Based on the text, what special thing do a dog's two nose tubes help them to do?",Smell while they breathe out,They help them to smell.,0.1270331870386537,0.9287712379549449
932,"A dog’s nose has two air tubes. One is for breath. One is for smells. That means dogs can smell even when they breathe out!
",True or False: Human noses can also smell while they breathe out.,False,False.,0.3535533905932738,0.0
932,"A dog’s nose has two air tubes. One is for breath. One is for smells. That means dogs can smell even when they breathe out!
",Which part of the text gives details about WHY a dog can smell while it breathes out?,"""A dog’s nose has two air tubes. One is for breath. One is for smells.""",The first part of the text says that dogs can smell even when they breathe out.,0.024455939372403618,0.24418066222553242
933,"All mammals have hair. Even the ones that live in the sea!


","Based on this text, what do all mammals have?",Hair,Hair.,0.3535533905932738,0.0
933,"All mammals have hair. Even the ones that live in the sea!


",Which group of animals is this passage about?,Mammals,The sea mammals.,0.2259005009024612,0.0
933,"All mammals have hair. Even the ones that live in the sea!


",What does this passage say about mammals that live in the sea?,That they have hair,It says that they have hair.,0.5081327481546147,1.3333333333333333
933,"All mammals have hair. Even the ones that live in the sea!


",Why do you think the author wrote this passage?,To teach the reader about mammals,Because it's a good story.,0.0,0.0
933,"All mammals have hair. Even the ones that live in the sea!


",Which sentence states the main topic of the text?,"""All mammals have hair.""","""The sea is a sea.""",0.0,0.0
934,"Birds are very light. They must be to fly. That’s why their bones are ""hollow"": that means empty inside!


",What is the main topic of this passage?,Bird bones,"The main topic of this passage is the ""hollow bones"" of birds.",0.033864985683445356,0.08333333333333333
934,"Birds are very light. They must be to fly. That’s why their bones are ""hollow"": that means empty inside!


","Based on the text, why are bird bones hollow?",Because birds have to be very light to fly.,Birds are very light.,0.10129474235115735,0.1485902344426084
934,"Birds are very light. They must be to fly. That’s why their bones are ""hollow"": that means empty inside!


","What does the word ""hollow"" mean?",Empty on the inside,It means empty inside.,0.18995892141289816,1.0
934,"Birds are very light. They must be to fly. That’s why their bones are ""hollow"": that means empty inside!


","Based on clues in the text, which kind of bones are lighter?",Hollow bones,The bones of birds are lighter than those of mammals.,0.041961149062965476,0.1
934,"Birds are very light. They must be to fly. That’s why their bones are ""hollow"": that means empty inside!


","Which meaning of the word ""light"" is being used in the sentence: ""Birds are very light.""?",Not heavy,"The meaning of the word ""light"" is ""lightness.""",0.0,0.0
935,"No birds have lips. All birds have either a bill or a beak.


","Based on the text, what do no birds have?",Lips,They have no lips.,0.15973577606156814,0.0
935,"No birds have lips. All birds have either a bill or a beak.


","Why is the word ""duck"" in the title of this passage?",Because ducks are a kind of bird,"The word ""duck"" is a common name for a bird.",0.049900497019368314,0.5614709844115209
935,"No birds have lips. All birds have either a bill or a beak.


",Which sentence states what birds DO NOT have?,"""No birds have lips.""","The sentence ""All birds have a bill"" is incorrect.",0.09535414040914189,0.4444444444444444
935,"No birds have lips. All birds have either a bill or a beak.


","How does the phrase ""no birds"" relate to the phrase ""all birds""?",They are opposites,"The phrase ""no birds"" is a reference to the fact that birds do not have lips.",0.0,0.0
936,"Bamboo is a plant. It grows very fast. Some kinds grow three feet in one day!


",What is the main idea of this passage?,Bamboo is a fast growing plant,The main idea of this passage is that the Buddha is not a person.,0.03377156414337853,0.36928035724587943
936,"Bamboo is a plant. It grows very fast. Some kinds grow three feet in one day!


","Which sentence gives detailed proof for the statement that bamboo grows ""very fast""?","""Some kinds grow three feet in one day!""","""Bamboo is a plant.",0.0,0.0
936,"Bamboo is a plant. It grows very fast. Some kinds grow three feet in one day!


",This passage suggests that bamboo grows __________ many other plants.,Faster than,Yes.,0.0,0.0
936,"Bamboo is a plant. It grows very fast. Some kinds grow three feet in one day!


","Based on the text, how high can bamboo grow in a day?",3 feet,It depends on the type of bamboo.,0.0,0.0
937,"Hypnos is a Greek god. He is the god of sleep. He lives in the cave where it is said that day and night meet.


",Who is Hypnos?,The Greek god of sleep,Hypnos is the god of sleep.,0.32466791547509893,1.5479520632582415
937,"Hypnos is a Greek god. He is the god of sleep. He lives in the cave where it is said that day and night meet.


",Which item would be the best symbol to represent Hypnos?,A bed,The symbol of the god of sleep.,0.0,0.0
937,"Hypnos is a Greek god. He is the god of sleep. He lives in the cave where it is said that day and night meet.


","True or False: ""the cave where day and night meet"" is not a real place.",True,False.,0.0,0.0
937,"Hypnos is a Greek god. He is the god of sleep. He lives in the cave where it is said that day and night meet.


",Where does Hypnos live?,In a cave,He lives in the cave of the dead.,0.06567274736060397,0.3962406251802891
937,"Hypnos is a Greek god. He is the god of sleep. He lives in the cave where it is said that day and night meet.


","Why do you think Hypnos' cave is said to be where ""day and night meet""?",Because that is when sleep happens.,Because it is the place where the sun rises and sets.,0.044568827606990644,0.4699931819493011
938,"Eros is the Greek god of love. His Roman name is Cupid!


",Which item would be the best symbol for Eros?,A heart,The most,0.0,0.0
938,"Eros is the Greek god of love. His Roman name is Cupid!


",Which holiday is often connected to this character?,Valentine's Day,Christmas.,0.0,0.0
938,"Eros is the Greek god of love. His Roman name is Cupid!


",What is Eros the god of?,Love,Love.,0.3535533905932738,0.0
943,"Who was the first U.S. president? It was George Washington! He took office in 1789. He left office in 1797. Now his face is on the $1 bill!
",What is the topic of this passage?,George Washington,The first president of the United States was George Washington.,0.08392229812593097,0.2
943,"Who was the first U.S. president? It was George Washington! He took office in 1789. He left office in 1797. Now his face is on the $1 bill!
",When did George Washington leave office?,1797,He left office in 1797.,0.10682175159905853,0.0
943,"Who was the first U.S. president? It was George Washington! He took office in 1789. He left office in 1797. Now his face is on the $1 bill!
",Which form of American money has George Washington's face on it?,The $1 bill,The $1 bill.,0.8408964152537145,1.5849625007211563
943,"Who was the first U.S. president? It was George Washington! He took office in 1789. He left office in 1797. Now his face is on the $1 bill!
",True or False: This text is a work of fiction.,False,True.,0.0,0.0
949,"Once there were two brothers: Orville and Wilbur Wright. They made the first airplane! 
	But first they failed. They failed a lot. But they tried again. And again. And again. They kept trying. They built new wings. They built new tails. They tried and tried. Then one day, they flew!


",What lesson can the reader learn from the true story of the Wright Brothers?,"Even if you fail, if you keep trying you will likely succeed.",The lesson is that you can't just keep trying.,0.07561318691530973,0.7187583221559182
949,"Once there were two brothers: Orville and Wilbur Wright. They made the first airplane! 
	But first they failed. They failed a lot. But they tried again. And again. And again. They kept trying. They built new wings. They built new tails. They tried and tried. Then one day, they flew!


","Why did the author repeat the phrase ""and again"" so many times?","To show that the brothers tried and failed many, many times.",Because it's a good story.,0.0,0.0
949,"Once there were two brothers: Orville and Wilbur Wright. They made the first airplane! 
	But first they failed. They failed a lot. But they tried again. And again. And again. They kept trying. They built new wings. They built new tails. They tried and tried. Then one day, they flew!


",Which part of the text shows details about HOW the brothers rebuilt the plane?,"""They built new wings. They built new tails.""",The part about the wings.,0.05862502026550899,0.23640880233637365
949,"Once there were two brothers: Orville and Wilbur Wright. They made the first airplane! 
	But first they failed. They failed a lot. But they tried again. And again. And again. They kept trying. They built new wings. They built new tails. They tried and tried. Then one day, they flew!


",What did the Wright brothers do before they flew?,They failed at flying.,They built airplanes.,0.16186478197091597,0.4702928248875754
951,"Who took the first safe trip into space? People? Nope! Two Russian dogs! Their names were Belka and Strelka. The year was 1960. They spent a whole day up there. Then they came back safely.
",What was special about Belka and Strelka?,They were the first creatures from Earth in space.,They were the first dogs to go into space.,0.3155984539112945,1.7610694452457292
951,"Who took the first safe trip into space? People? Nope! Two Russian dogs! Their names were Belka and Strelka. The year was 1960. They spent a whole day up there. Then they came back safely.
","What connects the names ""Belka"" and ""Strelka""? ",They rhyme.,"The Russian word for ""dog"" is ""Strelka.""",0.0,0.0
951,"Who took the first safe trip into space? People? Nope! Two Russian dogs! Their names were Belka and Strelka. The year was 1960. They spent a whole day up there. Then they came back safely.
",Which part of the text tells the reader WHEN Belka and Strelka went to space?,"""The year was 1960.""",The first part.,0.16186478197091597,0.4702928248875754
951,"Who took the first safe trip into space? People? Nope! Two Russian dogs! Their names were Belka and Strelka. The year was 1960. They spent a whole day up there. Then they came back safely.
","Why does the author begin by asking a question, and giving the wrong answer?",To show that what the reader might expect is not true.,I'm not sure.,0.0156963464356626,0.0009349817006435276
952,"King Tut was a ruler in Egypt. But he was only nine years old! 


","Which meaning of the word ""ruler"" is being used in the sentence: ""King Tut was a ruler in Egypt.""?",A person who is the leader of a place or group,"The meaning of the word ""ruler"" is ""a ruler of a country.""",0.08516593018819643,1.2747631744322072
952,"King Tut was a ruler in Egypt. But he was only nine years old! 


",What was unusual about King Tut?,He was still a child when he was ruler.,He was the first king to be born in the New Kingdom.,0.06772997136689071,0.3616541669070521
952,"King Tut was a ruler in Egypt. But he was only nine years old! 


",Which part of the text tells the reader WHAT PLACE King Tut was ruler of?,"""King Tut was a ruler in Egypt.""",The first part of the text tells us that King Tut was ruler of the Kingdom of Egypt.,0.09083627868206415,0.7798208116826678
952,"King Tut was a ruler in Egypt. But he was only nine years old! 


",How old was King Tut when he ruled Egypt?,9 years old,He was only nine years old when he ruled Egypt.,0.08392229812593097,0.31699250014423125
953,"Mozart was a genius. He wrote music. He played music, too. By age five, he could play the piano! And he was good. So good that he played for kings and queen! He was a rock star (of the 1700s)!
",Who was Mozart?,A famous musician,Mozart was a genius.,0.15973577606156814,0.3962406251802891
953,"Mozart was a genius. He wrote music. He played music, too. By age five, he could play the piano! And he was good. So good that he played for kings and queen! He was a rock star (of the 1700s)!
",Which sentence shows the best proof that Mozart was extremely talented?,"""So good that he played for kings and queens.""","""He was a genius.""",0.045765066071824394,0.049530078147536134
953,"Mozart was a genius. He wrote music. He played music, too. By age five, he could play the piano! And he was good. So good that he played for kings and queen! He was a rock star (of the 1700s)!
","What is meant by the phrase ""(of the 1700s)"" in the last sentence?",Mozart lived during the 1700s.,Mozart was a genius.,0.12440234748126783,0.4705596416553929
953,"Mozart was a genius. He wrote music. He played music, too. By age five, he could play the piano! And he was good. So good that he played for kings and queen! He was a rock star (of the 1700s)!
","Why is the phrase ""(of the 1700s)"" written in brackets ""( )""?",To show that the phrase is a side note.,Because Mozart was a genius.,0.04799810699119213,0.14772702349135095
953,"Mozart was a genius. He wrote music. He played music, too. By age five, he could play the piano! And he was good. So good that he played for kings and queen! He was a rock star (of the 1700s)!
",How old was Mozart when he learned to play the piano?,5,He was born in 1718.,0.0,0.0
954,"Bobby Fischer loved chess. He was a World Champion. He set records. He was the best. And he was only 14!
",What was Bobby Fischer the best at?,Chess,He was the best at chess.,0.08116697886877472,0.0
954,"Bobby Fischer loved chess. He was a World Champion. He set records. He was the best. And he was only 14!
",What information can the reader get about this passage from the title?,The name of the person who the text is about,Fischer's father was a chess player.,0.0,0.0
954,"Bobby Fischer loved chess. He was a World Champion. He set records. He was the best. And he was only 14!
",What was unusual about Bobby Fischer?,He was extremely good at chess for someone so young.,He was a very good chess player.,0.10175282441454783,1.110222619104841
954,"Bobby Fischer loved chess. He was a World Champion. He set records. He was the best. And he was only 14!
","What does the word ""champion"" mean?",Someone who is the very best at something.,It means something.,0.04266709328925954,0.0173169629721031
955,"The black cat dashed across the road right in front of Lyle. He froze on the spot. His mouth hung open.
	""Oh no!” he gasped. ""That’s bad luck! Really bad! I'm cursed!”
",What hints about the story get the reader get from the title?,An important object or symbol,The title is a reference to the story's title.,0.0,0.0
955,"The black cat dashed across the road right in front of Lyle. He froze on the spot. His mouth hung open.
	""Oh no!” he gasped. ""That’s bad luck! Really bad! I'm cursed!”
",Why does Lyle think he is cursed?,Because a black cat crossed his path.,Because he is a black cat.,0.2748254571080018,1.6931506509362242
955,"The black cat dashed across the road right in front of Lyle. He froze on the spot. His mouth hung open.
	""Oh no!” he gasped. ""That’s bad luck! Really bad! I'm cursed!”
","What is the meaning of the word ""dash"" as it is used here: ""The black cat dashed across the road...""?",To run quickly,"The word ""dash"" is used here to describe a sudden and unexpected movement.",0.03089055318156698,0.12192019236316587
956,"Mel held the sweaty sticks. She beat the snare drum with her left hand. She crashed the cymbal with her right hand. She kicked the bass drum with the pedal. It was so LOUD!
	She loved it!


",What is Mel doing in this story?,Playing the drums,Mel is a musician.,0.0,0.0
956,"Mel held the sweaty sticks. She beat the snare drum with her left hand. She crashed the cymbal with her right hand. She kicked the bass drum with the pedal. It was so LOUD!
	She loved it!


","Why is the word ""loud"" written all in uppercase letters?",To show that it was really loud.,Because it's the only way to write it.,0.06567274736060397,0.701838730514401
956,"Mel held the sweaty sticks. She beat the snare drum with her left hand. She crashed the cymbal with her right hand. She kicked the bass drum with the pedal. It was so LOUD!
	She loved it!


",How do you think Mel is feeling?,Happy,She's feeling good.,0.0,0.0
956,"Mel held the sweaty sticks. She beat the snare drum with her left hand. She crashed the cymbal with her right hand. She kicked the bass drum with the pedal. It was so LOUD!
	She loved it!


",What is the most likely reason for why Mel's drum sticks were sweaty?,Because she had already been playing the drums for a while.,It's because she was a drummer.,0.07807646168419154,0.3674868858469787
956,"Mel held the sweaty sticks. She beat the snare drum with her left hand. She crashed the cymbal with her right hand. She kicked the bass drum with the pedal. It was so LOUD!
	She loved it!


",What was Mel doing with her right hand?,Crashing the cymbal,She was playing the cymbal with her right hand.,0.09535414040914189,0.35221388904914586
957,"""If only you could talk,” Greg groaned to the plant. ""You could tell me who’s guilty. You must have seen the whole thing! If you only had eyes, that is…”
	But then Greg saw it. A clue! A hair hanging from a leaf. A dark, curly hair!
	""Aha!” Greg cried.

",Who is Greg talking to?,The plant,The plant.,0.5946035575013605,1.0
957,"""If only you could talk,” Greg groaned to the plant. ""You could tell me who’s guilty. You must have seen the whole thing! If you only had eyes, that is…”
	But then Greg saw it. A clue! A hair hanging from a leaf. A dark, curly hair!
	""Aha!” Greg cried.

",What is Greg trying to do?,Solve a mystery or crime.,He's trying to get the plant to talk.,0.0,0.0
957,"""If only you could talk,” Greg groaned to the plant. ""You could tell me who’s guilty. You must have seen the whole thing! If you only had eyes, that is…”
	But then Greg saw it. A clue! A hair hanging from a leaf. A dark, curly hair!
	""Aha!” Greg cried.

","Why does Greg say ""Aha!"" at the end of this passage?",Because he found a clue that would help him solve the crime.,Because he's a genius.,0.025708144432736026,0.011052423740339391
957,"""If only you could talk,” Greg groaned to the plant. ""You could tell me who’s guilty. You must have seen the whole thing! If you only had eyes, that is…”
	But then Greg saw it. A clue! A hair hanging from a leaf. A dark, curly hair!
	""Aha!” Greg cried.

","What does the ellipsis (...) mean in this sentence: ""If only you had eyes, that is...""?",Greg trailed off at the end of his sentence.,"It means ""if only you had eyes, that is...""",0.0,0.0
958,"The cauldron hissed and spit. The potion's color changed: Blue! Red! Acid green! It smelled of mint… and moldy cheese. 
	A strange sound rang from the pot. Faint voices sung within. But who?


","Which word from the text is a synonym (different word that means the same thing), for ""cauldron""?",Pot,"The word ""cauldron"" is a synonym for ""pot.""",0.05522397783539471,0.0
958,"The cauldron hissed and spit. The potion's color changed: Blue! Red! Acid green! It smelled of mint… and moldy cheese. 
	A strange sound rang from the pot. Faint voices sung within. But who?


",What is the question at the end of the passage asking about?,Whose voices are singing from inside the cauldron?,What is the question at the end of the passage asking about?,0.033864985683445356,0.25
959,"The sock was wrong. She thought she was a mitten. But she wasn’t. She was a sock.
	""But I’m made of cloth,” said the sock.
	""So are lots of things,” I said.
	""But I keep your fingers warm,” said the sock.
	""My toes, you mean,” I said.
	""Yes,” said the sock. ""Your hand toes.”
	""No, my feet toes!” I said.
	""How can you tell your hands from your feet?” said the sock.
	""My feet are on the ground,” I said. ""My hands are up here.”
	""What about when you do a handstand?” said the sock.
	""Well, that doesn’t–” I said.
	""Then your feet are your hands!” said the sock.
	""No, but–” I said.
	""And your toes are your fingers!” said the sock.
	""No, you–” I said.
	""So your socks are your mittens!” said the sock, proudly.
	I looked at the proud sock. ""Yes,” I said. ""I guess you’re right.”


",Who is telling this story?,The owner of a sock,The sock.,0.07888842466409754,0.06737684726645765
