id,passageId,skillId,skillTierId,questionTypeId,question,potentialAnswers,correctAnswers,atLeast,difficulty,disabled,rationale,updatedAt,createdAt,commonCoreId,isDeleted,Question Type
5558,560,8,1,1,What most likely happened right before this passage?,"[""Holmes expressed his uncertainty about the mystery of how and when the two people arrived at the house."", ""The narrator expressed his uncertainty about the possibility of solving this mystery."", ""Holmes and the narrator witnessed the two people arriving at the house."", ""Holmes gave an incredibly specific theory or prediction about how and when the two people arrived at the house.""]","[""Holmes gave an incredibly specific theory or prediction about how and when the two people arrived at the house.""]",,7,0,,2020-10-10 23:19:18,2019-08-27 20:03:22,55,0,Inferential
5559,560,13,1,1,"Reread this sentence from the passage: ""Surely you are not as sure as you pretend to be of all those particulars which you gave.” What is the best synonym for the word ""particulars"" as it is used here?","[""individuals"", ""details"", ""suspects"", ""interviews""]","[""details""]",,7,0,,2020-10-10 23:19:43,2019-08-27 20:05:20,20,0,Inferential
5560,560,5,1,4,"Based on this passage, which of the following traits best describes Holmes? Select all that apply.","[""Observant"", ""Confident"", ""Withdrawn"", ""Insightful"", ""Funny""]","[""Observant"", ""Confident"", ""Insightful""]",,4,0,,2020-10-10 23:23:40,2019-08-27 20:08:59,3,0,Inferential
5564,560,5,1,1,Which word best describes the narrator's feelings in this passage?,"[""Proud"", ""Gloating"", ""Doubtful"", ""Generous""]","[""Doubtful""]",,4,0,,2020-10-10 23:21:43,2019-08-27 20:24:30,3,0,Inferential
5565,560,11,1,1,What would an engaged reader most likely be wondering after reading this passage?,"[""How well do Holmes and the narrator know each other?"", ""What did Holmes study in school?"", ""Why was the narrator surprised by what Holmes said?"", ""What happened to the two people who came to the house? ""]","[""What happened to the two people who came to the house? ""]",,7,0,,2020-10-10 23:22:00,2019-08-27 20:27:44,60,0,Inferential
5566,542,8,1,1,What most likely prompted the narrator to begin this conversation?,"[""The narrator saw the creatures that had been created."", ""The narrator wanted to help the other man."", ""The narrator wanted to create creatures of his own."", ""The narrator had run out of other conversation topics.""]","[""The narrator saw the creatures that had been created.""]",,7,0,,2020-09-03 22:17:05,2019-08-22 20:02:28,55,0,Inferential
5567,542,1,1,1,What is the man who made the creatures likely going to do next?,"[""Continue making monstrous creatures in the same way he has been"", ""Continue making creatures, but making changes to their minds and behaviour as well as their form"", ""Stop making creatures"", ""Change the creatures he has made back to their original forms""]","[""Continue making creatures, but making changes to their minds and behaviour as well as their form""]",,7,0,,2020-09-03 22:17:54,2019-08-22 20:06:53,42,0,Inferential
5568,542,28,1,1,What is the conflict within this passage?,"[""The man wants to use the narrator as a subject for his experiments, but the narrator does not want to participate."", ""A man wants the narrator to help him with his project, but the narrator is not interested."", ""A man is creating monstrous creatures and the narrator thinks he should be making a different kind."", ""A man is creating monstrous creatures and the narrator thinks he should not be doing that.""]","[""A man is creating monstrous creatures and the narrator thinks he should not be doing that.""]",,7,0,,2020-09-03 22:18:31,2019-08-22 20:10:49,44,0,Inferential
5569,542,28,1,1,Is the conflict within this passage resolved by the end?,"[""Yes"", ""No""]","[""No""]",,7,0,,2020-09-03 22:18:58,2019-08-22 20:12:02,44,0,Inferential
5571,542,45,1,4,There are many long dashes used in this passage. What are their function(s) in this passage? Select all that apply.,"[""To show that one character is interrupting another."", ""To show that two separate words are related to each other."", ""To show that some word or information has been left out on purpose."", ""To show that a character is interrupting their own sentence.""]","[""To show that one character is interrupting another."", ""To show that a character is interrupting their own sentence.""]",,7,0,,2020-09-03 22:24:22,2019-08-22 20:48:59,45,0,Inferential
5572,542,5,1,4,"With so few lines given to the narrator in this passage, how does the author convey how the narrator feels about the creatures? Select all that apply.","[""The narrator uses the word \""foul\"" to describe the creatures."", ""The narrator uses the word \""monsters\"" to describe the creatures."", ""The narrator uses the word \""horrifying\"" to describe the creatures."", ""The author uses an exclamation point to show that the narrator is speaking passionately."", ""The other man cuts off the narrator while he is speaking."", ""The other man describes the expression on the narrator's face.""]","[""The narrator uses the word \""foul\"" to describe the creatures."", ""The narrator uses the word \""monsters\"" to describe the creatures."", ""The author uses an exclamation point to show that the narrator is speaking passionately."", ""The other man describes the expression on the narrator's face.""]",,7,0,,2020-09-03 22:24:58,2019-08-22 21:25:20,47,0,Inferential
5573,542,13,1,1,"Reread this sentence from the passage: ""To that, to the study of the plasticity of living forms, my life has been devoted."" What is the best definition of the word ""plasticity"" as it is used here?","[""The quality of being artificial or unnatural."", ""The quality of being easily shaped or molded, flexible."", ""The quality of being perfectly shaped, precise."", ""The quality of being weak or unstable.""]","[""The quality of being easily shaped or molded, flexible.""]",,7,0,,2020-09-03 22:19:49,2019-08-22 21:28:49,58,0,Inferential
5574,542,13,1,4,"Reread this sentence from the passage: ""It all lay in the surface of practical anatomy years ago, but no one had the temerity to touch it."" Which of the following are the best synonyms for the word ""temerity"" as it is used here? Select all that apply.","[""Daring"", ""Boldness"", ""Intelligence"", ""Power""]","[""Daring"", ""Boldness""]",,7,0,,2020-09-03 22:25:41,2019-08-22 21:32:17,58,0,Inferential
5575,542,2,1,1,"Reread this sentence from the passage: ""'All in good time,' said he, waving his hand at me; 'I am only beginning."" What was the man communicating through the gesture of waving his hand?","[""He was greeting the narrator."", ""He was trying to get the narrator's attention."", ""He was trying to show the concept of time, visually."", ""He was dismissing what the narrator had to say.""]","[""He was dismissing what the narrator had to say.""]",,7,0,,2020-09-03 22:20:32,2019-08-22 21:37:59,42,0,Inferential
5576,545,8,1,1,"The word ""vivisecting"" means to perform an operation on a living animal for experimental purposes. Given that definition, what is Moreau most likely doing to the islanders?","[""Performing surgery on them to help with their ailments"", ""Performing surgical experiments on them to make them more animalistic"", ""Planning to perform surgical experiments on them"", ""Performing surgical experiments on them to make them less animalistic""]","[""Performing surgical experiments on them to make them more animalistic""]",,7,0,,2020-09-24 15:32:09,2019-08-23 17:29:38,55,0,Inferential
5577,545,8,1,1,"What does the narrator believe that the ""sickening scoundrels"" were going to do?","[""Kill him"", ""Sick the animalistic islanders on him"", ""Force him to help them with their plans"", ""Perform vivisection on him""]","[""Perform vivisection on him""]",,7,0,,2020-09-24 15:34:55,2019-08-23 17:34:01,55,0,Inferential
5578,545,21,1,1,"Which literary device is being used in the phrase ""sickening scoundrels""?","[""Alliteration"", ""Allusion"", ""Assonance"", ""Anthropomorphism ""]","[""Alliteration""]",,7,0,,2020-09-24 15:35:26,2019-08-23 17:35:49,58,0,Inferential
5579,545,5,1,4,How is the narrator is feeling in this passage? Select all that apply.,"[""Afraid"", ""Nostalgic"", ""Outraged"", ""Disgusted"", ""Furious""]","[""Afraid"", ""Outraged"", ""Disgusted"", ""Furious""]",,7,0,,2020-09-24 15:40:00,2019-08-23 17:38:27,57,0,Inferential
5580,545,3,1,1,True or False: The narrator had already been suspicious of Moreau before this point.,"[""True"", ""False""]","[""True""]",,7,0,,2020-09-24 15:36:06,2019-08-23 17:41:29,44,0,Inferential
5581,545,3,1,4,"Why does the narrator feel that what Moreau is doing is ""a fate more horrible than death"" and ""the most hideous degradation it is possible to conceive""? Select all that apply.","[""Because it is unnatural"", ""Because Moreau is unskilled at what he is doing"", ""Because Moreau will humiliate him"", ""Because it is likely against the subjects' free will"", ""Because it is likely very painful""]","[""Because it is unnatural"", ""Because it is likely against the subjects' free will"", ""Because it is likely very painful""]",,7,0,,2020-09-24 15:40:49,2019-08-23 17:51:55,44,0,Inferential
5582,545,6,1,1,Why would the genre of this passage be categorized as Science Fiction?,"[""Because it involves a mystery"", ""Because it involves strange islanders"", ""Because it involves scientific experimentation"", ""Because it involves something that never actually happened""]","[""Because it involves scientific experimentation""]",,7,0,,2020-09-24 15:36:50,2019-08-23 19:19:30,56,0,Inferential
5583,545,13,1,1,"Reread this phrase from the passage: ""and after torture the most hideous degradation it is possible to conceive."" What is the best definition for the word ""degradation"" as it is used here?","[""The process of shaming, or being shamed; losing all dignity"", ""The wearing down of rocks or landscapes over time"", ""Deformity or impairment"", ""The process of killing someone slowly""]","[""The process of shaming, or being shamed; losing all dignity""]",,7,0,,2020-09-24 15:37:50,2019-08-23 19:28:27,58,0,Inferential
5584,545,13,1,1,"Reread this phrase from the passage: ""I had been trying to link in my mind in some way the grotesque animalism of the islanders with his abominations."" Which of the following is the most accurate rephrasing of that sentence?","[""I had been trying to mentally connect the beautiful animalism of the islanders with his children."", ""I had been trying to mentally connect the bizarre animalism of the islanders with his incredible creations."", ""I had been trying to mentally connect the natural animalism of the islanders with his rituals."", ""I had been trying to mentally connect the freakish animalism of the islanders with his deeply offensive projects.""]","[""I had been trying to mentally connect the freakish animalism of the islanders with his deeply offensive projects.""]",,7,0,,2020-09-24 15:38:47,2019-08-23 19:46:52,58,0,Inferential
5585,545,15,1,1,What is the mood of this passage?,"[""Panicked"", ""Joyful"", ""Peaceful"", ""Uncomfortable""]","[""Panicked""]",,7,0,,2020-09-24 15:39:12,2019-08-23 19:55:36,45,0,Inferential
5586,555,13,1,1,"Reread this sentence from the passage: ""The sea stretched away to the south-west, to rise into a sharp bright horizon against the wan sky."" Which synonyms best match the word ""wan"" as it is used in this sentence? ","[""Pale, dim, or faint"", ""Dark, murky, or opaque"", ""Bright, vibrant, or vivid"", ""Dull, bleak, or muddy""]","[""Pale, dim, or faint""]",,7,0,,2020-09-03 22:56:16,2019-08-26 18:26:12,45,0,Inferential
5587,555,50,1,1,What is the setting of this passage?,"[""A foreign planet, in the present"", ""A foreign planet, in the distant past or future"", ""Planet Earth, in the distant past or future"", ""Planet Earth, in the present""]","[""Planet Earth, in the distant past or future""]",,7,0,,2020-09-03 22:57:14,2019-08-26 18:30:22,42,0,Inferential
5588,555,45,1,1,"Why do each of these paragraphs begin with quotation marks, but do not end with quotation marks until the very last paragraph?","[""To show that one person is cutting off another person's dialogue"", ""To show that multiple people are all speaking at the same time"", ""To show that each paragraph is connected to the paragraph above"", ""To show that the same person is still speaking through all of the paragraphs""]","[""To show that the same person is still speaking through all of the paragraphs""]",,7,0,,2020-09-03 22:59:50,2019-08-26 18:50:07,69,0,Inferential
5589,555,2,1,1,"What is the ""slight oily swell"" within the passage?","[""A greasy hill"", ""An alien life form"", ""A waterfall"", ""The ocean""]","[""The ocean""]",,7,0,,2020-09-03 23:00:42,2019-08-26 18:57:54,45,0,Inferential
5590,555,5,1,4,How do you think the narrator is feeling during this passage? Select all that apply.,"[""Curious"", ""Scared"", ""Relaxed"", ""Ambivalent ""]","[""Curious"", ""Scared""]",,7,0,,2020-09-03 23:05:06,2019-08-26 19:48:47,42,0,Inferential
5591,555,14,1,1,"Why did the author include the note that this vegetation was similar in color to those which ""grow in a perpetual twilight""?","[""To suggest that in this place, like in the narrator's experience, twilight comes and goes through the day."", ""To suggest that the light in this place is always like twilight, and never changes."", ""To suggest that these plants live in conditions never found in the narrator's experience."", ""To suggest that these are normal plants the narrator has seen before. ""]","[""To suggest that the light in this place is always like twilight, and never changes.""]",,7,0,,2020-09-03 23:01:42,2019-08-26 20:56:54,46,0,Inferential
5592,555,40,1,1,"Reread this sentence from the passage: ""There were no breakers and no waves, for not a breath of wind was stirring."" Which kind of figurative language device is being used in the phrase ""breath of wind""?","[""Simile"", ""Metaphor"", ""Synecdoche"", ""Metonym""]","[""Metaphor""]",,7,0,,2020-09-03 23:03:01,2019-08-26 21:00:54,58,0,Inferential
5593,555,14,1,4,Why do you think the author uses so much description in this passage? Select all that apply.,"[""To keep the pace of the plot moving forward quickly."", ""To show the reader all the things that are familiar about this place."", ""To show the reader all the things that are unusual about this place."", ""To show that the narrator was looking around and being observant of their surroundings.""]","[""To show the reader all the things that are familiar about this place."", ""To show the reader all the things that are unusual about this place."", ""To show that the narrator was looking around and being observant of their surroundings.""]",,7,0,,2020-09-03 23:05:48,2019-08-26 21:04:51,46,0,Inferential
5594,555,10,1,4,What does the title of this text suggest to the reader? Select all that apply.,"[""That the text will be about time travel."", ""That the text will be about a mechanic."", ""That the text will be science fiction."", ""That the text will be about space exploration.""]","[""That the text will be about time travel."", ""That the text will be science fiction.""]",,7,0,,2020-09-03 23:06:39,2019-08-26 21:07:56,55,0,Inferential
5595,555,13,1,1,"Reread this sentence from the passage: ""There was a sense of oppression in my head, and I noticed that I was breathing very fast."" What is the correct definition of the word ""oppression"" as it is used here?","[""Limitation of rights and freedoms"", ""Buzzing sound"", ""Physical pressure"", ""Trying not to think about or remember something""]","[""Physical pressure""]",,7,0,,2020-09-03 23:04:36,2019-08-26 21:10:47,45,0,Inferential
5596,556,26,1,1,Who was the prisoner?,"[""Jefferson Hope"", ""Lestrade"", ""The narrator"", ""None of the above""]","[""Jefferson Hope""]",,7,0,,2020-10-05 21:18:55,2019-08-27 14:03:28,55,0,Inferential
5597,556,26,1,4,"According to the passage, who was in the room when this scene took place? Select all that apply.","[""The prisoner"", ""The narrator"", ""Lestrade"", ""Jefferson Hope"", ""The father"", ""The daughter""]","[""The prisoner"", ""The narrator"", ""Lestrade"", ""Jefferson Hope""]",,7,0,,2020-10-05 21:21:44,2019-08-27 14:06:49,57,0,Inferential
5598,556,13,1,1,"Based on the two main components of the word ""subjoined"" (""sub"" and ""join""), which of the following is the best definition?","[""Attached above"", ""Attached below"", ""Substitute attached"", ""Flexible version""]","[""Attached below""]",,3,0,,2020-10-05 21:19:38,2019-08-27 14:19:36,14,0,Inferential
5600,556,5,1,4,How do you think Jefferson Hope is feeling in this passage? Select all that apply.,"[""Guilt-stricken"", ""Regretful"", ""Relaxed"", ""Angry"", ""Righteous""]","[""Relaxed"", ""Righteous""]",,7,0,,2020-10-05 21:22:28,2019-08-27 15:34:17,57,0,Inferential
5601,556,8,1,1,What had the prisoner done?,"[""He captured some men who had murdered a father and daughter."", ""He killed some men who had murdered a father and daughter."", ""He convicted some men for the murder of a father and daughter."", ""He found some men who had murdered a father and daughter and brought them to trial.""]","[""He killed some men who had murdered a father and daughter.""]",,7,0,,2020-10-05 21:19:50,2019-08-27 15:37:38,55,0,Inferential
5603,556,5,1,4,Which clues from the text suggest that the narrator may have felt surprised by Jefferson Hope's statement? Select all that apply.,"[""\""With these words, Jefferson Hope leaned back in his chair\"""", ""\""and began the following remarkable statement\"""", ""\""He spoke in a calm and methodical manner\"""", ""\""as though the events which he narrated were commonplace enough\"""", ""\""I can vouch for the accuracy of the subjoined account\"""", ""\""the prisoner's words were taken down exactly as they were uttered\""""]","[""\""and began the following remarkable statement\"""", ""\""as though the events which he narrated were commonplace enough\"""", ""\""I can vouch for the accuracy of the subjoined account\""""]",,7,0,,2020-10-05 21:22:38,2019-08-27 15:46:42,55,0,Inferential
5605,556,1,1,1,What is most likely going to happen to Jefferson Hope next?,"[""He will be imprisoned."", ""He will be set free."", ""He will kill more people."", ""He will apologize.""]","[""He will be imprisoned.""]",,7,0,,2020-10-05 21:20:27,2019-08-27 15:54:40,57,0,Inferential
5606,558,8,1,1,"Based on its use in the passage, what does the word ""launch"" mean in this context?","[""To project or send"", ""A tank or armored vehicle"", ""A horse"", ""A boat"", ""A group""]","[""A boat""]",,7,0,,2020-09-24 16:36:06,2019-08-27 17:43:51,58,0,Inferential
5607,558,28,1,1,What is causing the action in this scene?,"[""A fugitive is chasing a group of people."", ""A group of people is chasing a fugitive."", ""A group of people are trying to solve a mystery."", ""A group of people are trying to rescue someone from a boat crash.""]","[""A group of people is chasing a fugitive.""]",,7,0,,2020-09-24 16:38:25,2019-08-27 17:50:02,57,0,Inferential
5609,558,51,1,1,"Reread this phrase from the passage: ""we were able to haul him out, and to drag him, like some evil fish, over our side."" Which figurative language device is being used here?","[""Simile"", ""Synecdoche"", ""Metaphor"", ""Anthropomorphism""]","[""Simile""]",,7,0,,2020-09-24 16:39:06,2019-08-27 17:59:48,58,0,Inferential
5610,558,50,1,1,What is the most likely setting of this passage?,"[""A beach"", ""A canal"", ""A swamp"", ""A pier""]","[""A swamp""]",,7,0,,2020-09-24 16:39:46,2019-08-27 18:02:23,42,0,Inferential
5612,558,1,1,1,What is most likely going to happen next?,"[""The people who caught the man will help him."", ""The man will capture the people on the other boat and imprison them."", ""The man will escape and run off into the woods."", ""The people who caught the man will imprison him once more.""]","[""The people who caught the man will imprison him once more.""]",,7,0,,2020-09-24 16:40:37,2019-08-27 18:13:06,60,0,Inferential
5613,558,13,1,1,"Reread this sentence from the passage: ""He yelled in impotent rage, and kicked frantically into the mud with his other foot, but his struggles only bored his wooden pin the deeper into the sticky bank."" What is the best synonym for the word ""impotent"" as it is used here?","[""Furious"", ""Extreme"", ""Powerless"", ""Feeble""]","[""Powerless""]",,7,0,,2020-09-24 16:45:59,2019-08-27 18:16:08,58,0,Inferential
5614,558,15,1,1,What is the mood of this passage?,"[""Melancholy"", ""Pensive"", ""Jovial"", ""Exciting""]","[""Exciting""]",,7,0,,2020-09-24 16:46:30,2019-08-27 18:26:01,45,0,Inferential
5615,558,6,1,1,A chase scene like this would most typically appear in which genre?,"[""Mystery"", ""Romance"", ""Biography"", ""Science Fiction""]","[""Mystery""]",,7,0,,2020-09-24 16:47:06,2019-08-27 18:29:39,56,0,Inferential
5616,371,68,1,1,What is the name for different sections within a poem?,"[""Stanza"", ""Paragraph"", ""Chapter"", ""Line""]","[""Stanza""]",,3,0,,2020-09-20 18:34:59,2019-09-23 18:54:20,13,0,Inferential
5618,473,14,1,1,"Why does the author most likely begin by describing the dokkaebi as ""a kind of goblin creature""?","[""To highlight the differences between a goblin and a dokkaebi"", ""To allow the reader to relate the dokkaebi to a creature with which they may be more familiar"", ""To give the reader background information on the shared culture whose folklore produced both goblins and the dokkaebi"", ""To show the reader the diversity of mythological creatures that exist in folklore""]","[""To allow the reader to relate the dokkaebi to a creature with which they may be more familiar""]",,7,0,,2020-09-26 21:18:27,2019-09-04 18:36:17,46,0,Inferential
4894,768,20,2,1,How many siblings does Peter Rabbit have?,"[""2"", ""3"", ""4"", ""5""]","[""3""]",,3,0,,2020-09-28 18:21:10,2019-08-29 13:31:46,3,0,Literal
4898,768,3,2,1,Where do the Rabbits live?,"[""In a big fir-tree"", ""Underground"", ""On a sand-bank on the beach"", ""In a field"", ""In a lane""]","[""Underground""]",,2,0,,2020-09-28 18:23:19,2019-08-29 13:31:46,102,0,Literal
4902,774,20,2,1,What is the cat staring at?,"[""The mouse"", ""Goldfish"", ""Peter"", ""Another cat"", ""Benjamin Bunny""]","[""Goldfish""]",,3,0,,2020-08-25 15:48:28,2019-08-29 13:31:47,1,0,Literal
4903,771,20,2,1,True or False: Mr. McGregor's job was to hunt Peter.,"[""True"", ""False""]","[""False""]",,3,0,,2020-09-28 18:50:48,2019-08-29 13:31:47,2,0,Literal
4910,774,20,2,1,What's Peter's cousin's name?,"[""Beatrice Bunny"", ""Brandon Bunny"", ""Benjamin Bunny"", ""Brook Bunny""]","[""Benjamin Bunny""]",,3,0,,2020-08-25 15:53:16,2019-08-29 13:31:47,5,0,Literal
4914,769,20,2,4,The key was made of either ______ or ______.,"[""Gold"", ""Iron"", ""Copper"", ""Brass""]","[""Iron"", ""Brass""]",,4,0,,2020-09-28 18:39:55,2019-08-29 13:31:47,19,0,Literal
4917,769,2,2,1,Where do you think the robin was standing before it flew into the tree?,"[""On another tree"", ""On a bush"", ""On the ground near the key"", ""On a flower""]","[""On the ground near the key""]",,4,0,,2020-09-28 18:34:03,2019-08-29 13:31:47,19,0,Literal
4918,769,2,2,1,Why did Mary think the key was a ring at first?,"[""Because the bottom half of it was still covered in soil"", ""Because the top half of it was still covered in soil"", ""Because the robin was in the way"", ""Because it was all scrunched up""]","[""Because the bottom half of it was still covered in soil""]",,4,0,,2020-09-28 18:35:14,2019-08-29 13:31:47,19,0,Literal
4921,769,20,2,1,How can Mary tell that the ring is old?,"[""She knew it belonged to her grandma"", ""It was rusty"", ""It was broken"", ""The bird told her"", ""It had a date carved in it""]","[""It was rusty""]",,4,0,,2020-09-28 18:38:37,2019-08-29 13:31:47,19,0,Literal
4923,772,20,2,1,How does Mary explain the stillness in the garden?,"[""There weren't many trees inside the garden"", ""She was the first person in the garden for 10 years"", ""There is a magic spell that keeps everything motionless in the garden"", ""Everything in the garden was asleep"", ""It is winter""]","[""She was the first person in the garden for 10 years""]",,2,0,,2020-09-28 18:57:38,2019-08-29 13:31:47,101,0,Literal
4931,778,26,2,1,Who is the main character in this story? ,"[""Mary's mother"", ""Mary"", ""Dickon"", ""Dickon's mother"", ""Martha""]","[""Mary""]",,3,0,,2020-12-12 20:58:41,2019-08-29 13:31:47,3,0,Literal
4937,778,3,2,1,True or False: Mary doesn't like most people.,"[""True"", ""False""]","[""True""]",,3,0,,2020-12-12 21:00:08,2019-08-29 13:31:47,2,0,Literal
4938,777,20,2,1,How many dolls are in the room?,"[""10"", ""14"", ""18"", ""20"", ""Unknown""]","[""Unknown""]",,4,0,,2020-09-28 19:30:23,2019-08-29 13:31:47,19,0,Literal
4939,777,20,2,1,Which of the following toys winked at Raggedy Ann?,"[""A knight"", ""A captain"", ""A soldier"", ""A pilot""]","[""A soldier""]",,4,0,,2020-09-28 19:31:06,2019-08-29 13:31:47,19,0,Literal
4940,778,20,2,1,What color are Dickon's eyes?,"[""Brown"", ""Hazel"", ""Blue"", ""Green""]","[""Blue""]",,3,0,,2020-12-12 21:00:29,2019-08-29 13:31:47,19,0,Literal
4942,778,13,2,1,"Reread this sentence: ""Dickon laughed so that he was obliged to stifle the sound by putting his arm over his mouth."" What does the word ""obliged"" mean?
","[""Felt he had to"", ""Block or dampen"", ""Echo"", ""Unwilling""]","[""Felt he had to""]",,3,0,,2020-12-12 21:00:52,2019-08-29 13:31:47,20,0,Literal
4943,778,13,2,1,"Reread this sentence: ""Dickon laughed so that he was obliged to stifle the sound by putting his arm over his mouth."" What does the word ""stifle"" mean?
","[""Felt he had to"", ""Block or dampen"", ""Echo"", ""Unwilling""]","[""Block or dampen""]",,3,0,,2020-12-12 21:01:06,2019-08-29 13:31:47,20,0,Literal
4952,777,20,2,1,How did the dolls know they were alone at the house?,"[""They saw people leaving through the window"", ""They went after their mistress"", ""The heard the front gate closing"", ""The heard the car leaving""]","[""The heard the front gate closing""]",,4,0,,2020-09-28 21:54:51,2019-08-29 13:31:47,19,0,Literal
4953,779,3,2,1,Raggedy Ann is covered in:,"[""Honey"", ""Peanut butter"", ""Jam"", ""Yogurt""]","[""Jam""]",,2,0,,2020-09-28 22:03:58,2019-08-29 13:31:47,102,0,Literal
4955,779,20,2,1,What kind of jam was Raggedy Ann covered with?,"[""Strawberry"", ""Pear"", ""Apple"", ""Fig"", ""Impossible to know""]","[""Impossible to know""]",,2,0,,2020-09-28 22:06:28,2019-08-29 13:31:47,101,0,Literal
4962,773,3,2,1,What carried Raggedy Ann away?,"[""A bird"", ""A plane"", ""A gust of wind"", ""A cloud""]","[""A gust of wind""]",,4,0,,2020-09-28 19:17:40,2019-08-29 13:31:47,18,0,Literal
4968,773,2,2,1,Why did the children look so tiny?,"[""Because they were very young."", ""Because Raggedy Ann was squinting."", ""Because Raggedy Ann was so high above them."", ""Because they were toys.""]","[""Because Raggedy Ann was so high above them.""]",,4,0,,2020-09-28 19:19:52,2019-08-29 13:31:47,17,0,Literal
4969,775,20,2,1,Who saved the Cowardly Lion?,"[""Birds"", ""Bears"", ""Mice"", ""Flowers""]","[""Mice""]",,6,0,,2020-09-28 19:24:35,2019-08-29 13:31:47,42,0,Literal
4970,775,3,2,1,Why did the Cowardly Lion faint?,"[""He was dizzy from running."", ""He hadn't eaten for a long time."", ""He was trying to chase some mice."", ""He ran through a field of deadly poppies.""]","[""He ran through a field of deadly poppies.""]",,6,0,,2020-09-28 19:25:18,2019-08-29 13:31:47,43,0,Literal
4978,776,3,2,1,"Pick the correct word to finish the sentence from the story: ""He did not reveal the dread secret to this faithful followers till one and all had given him their word of honour to be _____.""","[""Strong"", ""Fast"", ""Calm"", ""Brave""]","[""Calm""]",,5,0,,2020-08-25 16:09:12,2019-08-29 13:31:47,31,0,Literal
4979,776,3,2,1,How many characters are in this passage?,"[""3"", ""4"", ""5"", ""2""]","[""3""]",,5,0,,2020-08-25 16:11:12,2019-08-29 13:31:47,17,0,Literal
4985,776,13,2,4,"Reread this sentence: ""'We'll be calm all right,' said Jimmy impatiently."" Which two words are opposites?
","[""We"", ""Calm"", ""Right"", ""Jimmy"", ""Impatient""]","[""Calm"", ""Impatient""]",,5,0,,2020-08-25 16:16:00,2019-08-29 13:31:47,33,0,Literal
4986,781,20,2,1,Who is the main character in this story? ,"[""Flora"", ""Gery"", ""Gerald"", ""Willow""]","[""Gerald""]",,4,0,,2020-09-28 23:06:25,2019-08-29 13:31:47,3,0,Literal
4988,788,20,2,1,What kind of food was Kathleen craving?,"[""Chicken wings"", ""Chicken nuggets"", ""Roast chicken"", ""Chicken soup""]","[""Roast chicken""]",,5,0,,2020-08-25 16:27:51,2019-08-29 13:31:47,31,0,Literal
4990,788,3,2,1,Why does Kathleen believe that the bread and cheese did not turn into roast chicken?,"[""Because she had a dreadful secret fault"", ""Because she just wanted cheese and bread"", ""Because she does not believe in magic"", ""Because she didn't think hard enough about roast chicken""]","[""Because she had a dreadful secret fault""]",,5,0,,2020-09-01 20:21:44,2019-08-29 13:31:47,31,0,Literal
4996,788,49,2,3,Put the events of the story into their correct order:,"[""Princess explains that she found only cheese and bread."", ""Kathleen says she wants roast chicken."", ""Princess asks Kathleen if she wants green peas."", ""Kathleen pretends she eats roast chicken.""]","[""Princess explains that she found only cheese and bread."", ""Kathleen says she wants roast chicken."", ""Princess asks Kathleen if she wants green peas."", ""Kathleen pretends she eats roast chicken.""]",,5,0,,2020-08-25 16:35:42,2019-08-29 13:31:47,34,0,Literal
5000,780,20,2,1,True or False: These characters live in a castle.,"[""True"", ""False""]","[""False""]",,2,0,,2020-09-28 22:45:15,2019-08-29 13:31:47,101,0,Literal
5001,780,20,2,1,How many characters are in this passage?,"[""2"", ""3"", ""4"", ""5""]","[""4""]",,2,0,,2020-09-28 22:46:12,2019-08-29 13:31:47,103,0,Literal
5006,780,10,2,1,The title gives the reader a hint about:,"[""The plot"", ""The setting"", ""The characters"", ""An important object or place""]","[""The characters""]",,4,0,,2020-09-28 22:50:33,2019-08-29 13:31:47,4,0,Literal
5017,782,3,2,1,What are Peter and the crowd of people trying to do?,"[""Understand what the man is saying"", ""Get the man to leave"", ""Learn a new language"", ""Pretend the man isn't there""]","[""Understand what the man is saying""]",,3,0,,2020-09-29 01:02:28,2019-08-29 13:31:47,2,0,Literal
5025,783,20,2,1,Whose birthday is?,"[""Peter's"", ""Perk's"", ""Bobbie's"", ""Phyllis'""]","[""Perk's""]",,3,0,,2020-10-01 15:50:45,2019-08-29 13:31:47,1,0,Literal
5031,783,3,2,1,What is Perk's keeping?,"[""Rabbits"", ""Secrets"", ""His birthday"", ""None of the above""]","[""None of the above""]",,3,0,,2020-10-01 15:52:39,2019-08-29 13:31:47,1,0,Literal
5032,790,6,2,1,Which of the following details makes this a fantasy story?,"[""Giants"", ""Humans"", ""Empathy"", ""Rage""]","[""Giants""]",,4,0,,2020-10-01 16:41:39,2019-08-29 13:31:47,17,0,Literal
5036,790,20,2,1,Why do giants have to sleep for 100 years?,"[""Because they are so big, they get tired easily."", ""Because it is their natural cycle."", ""To repair their hearts from feeling so many things."", ""Because they are lazy.""]","[""To repair their hearts from feeling so many things.""]",,4,0,,2020-10-01 16:44:49,2019-08-29 13:31:47,19,0,Literal
5040,785,3,2,4,Why does Teagan stumble? Select all that apply.,"[""Her shoelace is untied."", ""She is distracted by the colors in the stone."", ""She wants to put her hands through the tree."", ""She wants to get closer to the tree.""]","[""Her shoelace is untied."", ""She is distracted by the colors in the stone.""]",,3,0,,2020-10-01 16:11:18,2019-08-29 13:31:47,23,0,Literal
