id,genreId,gradeId,bookId,passageLengthId,readingLevel,fleschKincaidLevel,name,text,disabled,pending,updatedAt,createdAt,passageNumber
370,10,2,,3,2.5,0.0,The Sandcastle Monster,"My name is Holly. It is a hot summer day. My family is going to the beach.

When we get to the beach we eat lunch. I eat a peanut butter and jelly sandwich. My little brother, James, eats gross baby food. My mom and dad eat gross adult food. I eat my sandwich fast because I want to go play.

When I am done eating I take out my shovels and buckets. I have three shovels and two buckets. My red bucket is for making towers. My blue bucket is round. My shovels are all different sizes.

It is time to build the sandcastle. The first thing I have to do is make a big pile of sand. At first it is easy to dig. The sand is not heavy. I dig deeper. The sand is getting heavier. Now it is not so easy to dig.

My pile of sand is huge now. It is taller than James. Now it is time to start carving my sandcastle.

I push on the pile of sand with both hands to make it stronger. Then I fill my red bucket with sand, and dump it upside down on the pile. This is how I make the towers. When I slowly take off the bucket, there is a tower. I make three more towers.

I use my smallest shovel to make windows in the towers. I use my medium shovel to make doors in the towers. I use my biggest shovel to make the towers stronger.

Now it is time to dig a moat. A moat is a hole all the way around the castle that you fill with water. At first it is easy to dig. The sand is not heavy. I dig deeper. The sand is getting heavier. Now it is not so easy to dig.

I use all the extra sand I dig up to make a wall around the castle. It is time to fill the moat with water. I walk down to the ocean, and fill my blue bucket with water. James tries to follow me and my dad picks him up.

The bucket is too heavy to carry so I dump some water out. It is hard to walk, but I make it back to the sandcastle. I dump the water in the moat. It barely fills any of the moat. This is going to take a lot of trips to the ocean.

I go back and forth many times. Finally, the water is starting to fill the moat. After many more trips, the moat is finally full! I am so tired that I lay down in the sand and close my eyes.

I hear my mom yelling, but it is too late. The sandcastle is destroyed. It was destroyed by a monster. A monster named James. A two-year-old sandcastle monster.

The towers are ruined. The wall is ruined. The moat is ruined.

I am so mad. I am ready to cry. Then James comes over, gives me a big hug, and says “sorry”.

I cannot be mad at James. I hug him back and tell him it is okay. I still love him, even if he <i>is</i> a sandcastle monster. 
",0,0,2019-01-25 20:47:44,2019-03-20 20:03:03,
371,5,2,,1,2.0,0.0,The Tale of Arno,"There once was a place,
in a far away land.
A wonderful space,
where nothing was bland.

The trees were all tall,
and the leaves were all green.
The lakes were so deep,
and everything was clean.

This place was called Arno,
as you’ll soon come to know.

Away from Arno,
was a boy named Jon.
He dreamed of Arno,
each night as he yawned.

As he would drift,
deep deep into sleep,
he’d picture the trip
to lakes so deep.

He longed for Arno,
a place you’ll soon come to know.

Each day Jon would wake,
as the sun shined in beams.
He would draw and create,
pictures of his dreams.

He drew all the lakes,
all the forest and hills.
The rabbits, the snakes,
and the porcupine’s quills.

He longed for Arno,
a place we promise, you’ll soon come to know.

Jon always went to school,
and sat in his class.
He would follow each rule,
and each test he would pass.

The teacher had them write,
stories in their book.
Jon’s mind would take flight,
with each turn his tale took. 

He wrote of Arno,
a place we still promise, you’ll soon come to know.

That day as Jon walked,
all the way home.
He found himself shocked,
at the sight of a gnome!

A wee person so small,
that Jon could barely see.
A gnome that was not tall,
but sang as loud as three!

The gnome was from Arno,
a place you’ll soon come to know.

""Who are you?”
asked Jon, quite shocked.
""I am Rilo, it’s true!”
The gnome danced as he talked.

""Where do you come from?”
asked Jon, still afraid.
""An island known only to some,”
Rilo said as he played. 

The island of Arno,
a place you’ll very soon come to know.

""Where is Arno found?”
asked Jon, still unsure.
""The end of the long way around,”
Rilo yelled from the floor.

""That’s not a way to a place,”
said Jon quite annoyed.
A smile appeared on Rilo’s face,
as with Jon the gnome toyed.

""Follow me to Arno… 
a place you are now about to know”.

""We’ll be back in a flash,”
said Rilo the wee gnome.
""Unless we should crash,
I’ll bring you back home”.

""Crash what?” asked Jon,
as he chased to catch up.
Rilo skipped along,
singing back, ""The flying teacup.”

""The flying teacup will take us to Arno,
a place you’ll soon come to know.”

Jon ran home very fast.
Would his parents say yes?
A great trip at last,
to the place he’d soon like best.

They opened the door,
and both said ""Hello”.
Down went Jon’s mother,
fainting at first sight of Rilo.

""Wake up- we are going to Arno,
a place we’ll all soon get to know”.

They all climbed aboard
the bright colored cup.
Away they soared,
Rilo, Jon, and his parents and pup.

""This cup has magic powers,”
Rilo said as they started to spin.
Jon’s eyes fell on flowers,
lakes, and Rilo’s sly grin.

""We’ve arrived in Arno, 
the secret to which you’ll soon know!”

Wide-eyed and amazed,
Jon looked every which way.
""It’s not possible,” quite dazed,
he heard his parents say!

""Anything can be true,”
said Rilo quite proud.
""Beauty comes from the things that you do,”
he smiled, calling aloud.

""We’ve arrived in Arno, 
the secret to which, we promise you’ll soon know!”

""What do you mean,
by the things that you do?”
With the beauty he’d seen,
how were these words true?

""You’ll soon wake up!
This is all just a dream.
The tea cup, and Arno,
are not quite what they seem.

You’re about to learn the secret of Arno,
a secret that I hope you’ll forever know”.

The gnome waved a hand,
and came very close.
The grass turned to sand.
Jon thought he’d seen a ghost.

""Arno is the earth,
the spirit of all things.
We must not hurt,
the nature from which life springs!

You’re learning the secret of Arno,
a secret that I hope you’ll forever know!

So when you wake up,
remember my words.
Remember the beauty, the tea cup,
the animals in herds.

Know that whatever you do,
your actions are strong.
That it is certainly true,
So don’t treat your earth wrong.”

""Take the knowledge of Arno and use it on Earth.
It's your only home ever. Nothing could have more worth!""
",0,0,2020-09-20 18:30:08,2019-03-20 20:03:03,
372,10,3,,1,3.7,0.0,The Man Who Fed the Birds,"There once was a man with little old feet,
Who came every day to the park down the street.

He sat on the bench with his small bag of seed,
And all of the little birds there he would feed.

Before very long, a great many came,
And when each arrived, he called them by name.

The birds greeted him, as each came along,
And each sang to him, their own little song.

The sparrows sang higher, the ravens sang low,
And the starlings all chirped as they swooped to and fro.

The robins all sang their sweet melody,
And the chickadees sang, ""chick-a-dee-dee-dee-dee.”

The old pigeons cooed with a sad kind of note,
And the mourning dove sang with a frog in her throat.

The geese honked away, in Canadian style,
And the little ducks quacked as they marched single file.  

The thrushes were merry, the cardinals proud,
And everyone thought that the seagulls were loud!

While they sang their tunes, the man waved his hand,
Conducting them like his own little band.

They ate from his palm and chirped their great thanks,
Then flew to their flock to rejoin the ranks.

They swooped and they soared in lovely formations,
On wings that had flown them to many far nations.

Watching them play on the wind like a kite,
My little mind raced with joy and delight.

They seemed so at ease and, though it’s absurd,
I thought to myself, ""...wish I was a bird.”

The days became cool and the trees became bare, 
And one day that man in the park wasn’t there.

I ran to his bench and looked all around,
But the little old man was not to be found.

I went to my to mother with tearful lament,
And asked if she knew where the little man went.

She held my small hand and smiled a sad smile,
And said, ""it was nice that he stayed for a while.”

""But like his dear friends - the blue jay and bittern, 
He went with the birds and flew south for the winter.”

",0,0,2020-09-20 15:13:41,2019-03-20 20:03:03,
373,10,3,,4,3.3,0.0,Very Excited,"Debbie is having a great day. She is starting first grade next week. She also found out that she is going to be a big sister. Debbie is very excited.

“Mom, is it a boy or a girl?” Debbie asks.

“We don’t know yet,” Mom says.

“I want a sister,” Debbie says. Debbie is very excited.

Debbie’s best friend is in her class this year. Her name is Jessica. They play together all the time. Debbie is very excited.

“Mom, could I feel your tummy?” Debbie asks.

“Sure,” Mom says, “but you might not feel the baby yet.” Debbie thinks she feels something. Debbie is very excited. 

Debbie already picked out her first day of school clothes. She is going to wear a purple dress. She is also going to wear pink shoes. Debbie is very excited.

Debbie is having a great day. First grade is going to be so much fun. Being a big sister is going to be fun, too. Debbie is very excited.


",0,0,2019-01-25 20:47:44,2019-03-20 20:03:03,
374,12,5,,3,5.0,0.0,Wally the Funky Llama,"Wally the llama was in search of a cake for his best friend, Roger the Rooster. It was Roger’s birthday. Wally went to Bob the Beaver’s Bakery to buy the cake. 

That cake was the most beautiful thing he had ever laid his eyes on. His mouth was watering just looking at it. He knew this was the cake to get for Roger. On the way home, Wally was tempted many times to eat Roger the Rooster’s cake. But he didn’t. He knew it was a gift for his friend.

Later that day, the party began.

When Wally showed up with the cake to the party, everyone stared at it with big smiles. Wally left the cake in the kitchen where Roger would not see it. Wally was the only one who knew where the cake was.

As the party started and games were played, Wally became very hungry. His hunger made him think of how good the cake had looked in the bakery. Wally left the games and snuck into the kitchen.

The cake sat there looking simply amazing. Suddenly, he could not stop himself any more! Wally dove face first into the cake.

Before he knew it, the cake was gone, and icing was all over his face. As he turned around, there was Roger the Rooster with tears rolling down his eyes. Wally knew he had made Roger very sad. Roger left the kitchen, went to his room, and locked the door.

Wally felt bad. He knew he had to find something to make this up to Roger. He went to Paddy the Panda’s Pastry Shop to find an even better cake.  He spent all the money he had on a cake that was 10 times as big as the first! 

It had sparklers all around the bottom, fireworks poking out the top, gummy bears stuck to every inch, chocolate icing on the outside, ice cream on the inside, AND a message written in gumballs that said “Happy Birthday Roger!”.

Wally carefully ran back to the party with the cake and put it on the table. He got the others to light it and then knocked on Roger’s door. Roger opened his door and saw the best cake he had ever seen in his life! It was taller than the fridge! It was wider than the couch! Wally and their friends sang “Happy Birthday” to Roger and it put a big smile back on his face.

Wally told Roger that he was sorry for eating the first cake. They hugged. 

Wally learned that he should treat others how he would like to be treated. Wally and Roger have been best friends ever since. They always put each others feelings first, <i>even</i> when there’s cake around.
",0,0,2019-01-25 20:47:44,2019-03-20 20:03:03,
375,10,2,,4,2.3,0.0,Where Do We Play,"Megan and Jenny are sitting outside. They don’t know where to play. Megan is seven. Jenny is five.

“Let’s go play in the basement,” Megan says.

“The basement is too cold,” Jenny says.

“Let’s go play in the attic,” Megan says.

“The attic is too hot,” Jenny says.

“Let’s go play in the living room,” Megan says.

“The living room is too big,” Jenny says.

“Let’s go play in my room,” Megan says.

“Your room is too small,” Jenny says.

“Let’s go play in the kitchen,” Megan says.

“The kitchen is too bright,” Jenny says.

“Let’s go play in the garage,” Megan says.

“The garage is too dark,” Jenny says.

“Let’s go play in the kitchen,” Megan says.

“The kitchen is too clean,” Jenny says.

“Let’s go play in the playroom,” Megan says.

“The playroom is too messy,” Jenny says.

“Where do you want to play then,” Megan asks.

“Let’s play here,” Jenny says. “Outside is just right!”


",0,0,2019-01-25 20:47:44,2019-03-20 20:03:03,
376,12,3,,2,3.5,3.2,The Fox and the Rabbit,"“All you have to do,” said the sly fox, “is come back with me to my den.” The fox smiled his toothy smile and the rabbit spit out her carrot.

 
",0,0,2019-01-25 20:47:44,2019-03-20 20:03:03,
377,11,5,,1,5.8,0.0,Mind Ship,"Neil stepped into the central hub of the spaceship. It didn’t look the way that he had imagined it from all the movies and his comics. He had expected it to be filled with thousands of tiny flashing lights, and shining multicolored buttons. He had thought there would be levers and switches and computer screens showing complicated radar readings. But there was none of that. 

Instead the hub was very small, and very dark. The walls were all curved and the ceiling was low. It made him feel like he was inside a bird’s egg. Strangest of all, there were no windows in this room. How was he supposed to see out, let alone steer the ship? 

He took another step into the room, though it was difficult to see. His footsteps were muffled by thick carpeting that covered every inch of the floor, walls, and ceiling. In fact, as he moved he made no sound at all. Now that Neil noticed it, the room was so silent that it was almost like sound was being sucked out of it completely. That thought sent a cold shiver up the back of his neck.

His eyes finally adjusted enough to the dark to notice a chair stationed in front of him. He walked around to the front and sat down. A strange tingling sensation ran up his legs and down his arms. He blinked, and for the split second his eyes were closed he saw something– a flash of light! He closed his eyes again. 

He was looking out from the front end of the ship. He could see the infinite expanse of blackness and stars beyond. But he wasn’t looking out a window of the ship at this view. He <i>was</i> the ship. 

As that surreal realization settled into place, a small voice chimed inside his head.

""Prepare to launch?”
",0,0,2020-02-19 23:55:38,2019-03-20 20:03:03,
379,7,6,,3,4.4,0.0,Screen Time,"""Jacinda,” her father called from down the hall. ""Turn off the tablet! No more screen time. Time for bed!”

""Fine!” she called back. How did he always seem to know?

Jacinda switched off the tablet. It made its satisfying <i>chk</i> sound. She got up off the floor and plugged in the tablet to charge on her bedside table. It glowed softly for a moment, almost like a smile. Then it turned dark once more and Jacinda climbed into bed. 

Her father peeked his head in through the door. Warm yellow light streamed in behind him, turning his face into a blank black mask.

""Sweet dreams, Honeybear,” he said. ""Want me to come tuck you in?”

""Abba!” Jacinda said sharply. ""I’m eleven! I don’t want you to tuck me in anymore!” Even though they were alone in the room, she felt embarrassed. She could feel heat rise in her cheeks.

""Alright, Jacinda.” he said softly. ""Goodnight.” He backed out of the room, closing the door and taking the light with him. 

Jacinda lay back on her pillows in the dark room. For a moment she stared up at the ceiling fan going around and around. Then she slowly let her eyelids droop, and close.

<i>Chk</i>. She heard something but didn’t open her eyes. <i>Chk chk</i>. Was that the sound of the tablet turning on? <i>Chk chk. Chk chk</i>. She let out a small sigh and turned over, finally opening her eyes. But when she looked at the tablet, it was just how she’d left it. It lay on the table, dark and still. 

""Shhhh...” she mumbled quietly, already letting her eyes close again. 

This time she was just about to drift off to sleep when something caught her attention. Her eyes were still closed, but a bright light was suddenly flooding through them. She focused on the glaring red of the insides of her eyelids for a moment. She tried to pull herself awake again. Then she opened her eyes once more. 

This time, something was different.

The tablet still lay there on her bedside table like before. But it wasn’t dark any longer. The screen had turned on, shining a blazing white light up at the ceiling. Now she had to actually get up. 

She pushed herself up on her elbows and grabbed the tablet. The light was hard on her sleepy eyes. She squinted down at it, frowning, and pushed the off switch again. 

Nothing happened. 

She pushed it a few more times, quickly becoming frustrated. 

""What is wrong with you? Stupid thing,” she growled at it. She reached for its charger. But just as her hand closed around the cord to yank it out, she stopped.

A text bubble had appeared on the bright white screen. 

""<i>I wouldn’t do that, Jacinda.</i>” it read. 

Jacinda stared down at it, her mouth hanging open. Another message appeared.

""<i>Take your hand off my charger. You don’t want to see what happens if you don’t.</i>”

Jacinda couldn’t move. She didn’t take her hand off the cord, but she didn’t pull it free either. She suddenly noticed her own heart pounding hard inside her chest. It jolted her back to life and she screamed for her parents.

But no sound came out. She could feel her mouth moving. She felt her throat stretch and strain in her neck. But she didn’t hear anything. Not a sound.

She tried again, louder this time. Still no sound.

With horror she looked down at the tablet, her eyes widening. Beneath the first two green text bubbles were two new ones. These ones were blue.

""HELP!” they read. ""Help, help! Mom! Dad! Come here quick, something is wrong with the tablet! PLEASE!”

""<i>Time for a little more screen time, Jacinda.</i>”
",0,0,2020-05-09 19:27:15,2019-03-20 20:03:03,
381,10,4,,1,4.0,0.0,Jungle River Rush,"Tom and Jesse held on for their lives as they rushed down the river. The dense green jungle flashed by them on every side, so fast that it was little more than a blur! 

“I don’t know if I can hold on for much longer!” Jesse yelled, gripping the rubber raft handles tight.

They swerved around another sharp bend and almost hit a large rock sticking out of the river. The water’s frothy white spray came crashing over their heads, leaving them soaking wet. Tom looked up and saw two vines dangling from a low tree branch over the river’s course ahead. Looking farther downstream he saw a cluster of sharp rocks and then nothing. A drop-off. A waterfall.

“We’re going to have to grab those vines!” Tom screamed, summoning all his strength. Jesse whipped around to look where Tom was pointing.

“What are you, totally deranged?!?” he cried. “What do you think this is a movie or something? How are we supposed to–”

“JUMP!” Tom screamed, leaping into the air. The tree branch was right above them.

His fingers closed on the thick vine and he felt himself swinging through the air. His legs flailed helplessly above the roaring water. Then suddenly he saw land beneath him and let go, falling to the ground in a heap. Before he could look up to see what had happened to Jesse, something heavy landed on top of him.

“THAT WAS A TERRIBLE PLAN!” Jesse screamed, fumbling to get to his feet.

Tom smiled and got up too, wiping the dirt off of himself. “Yes it was. But we’re alive, aren’t we? Couldn’t have been too bad.”

 
",0,0,2019-02-12 17:21:36,2019-03-20 20:03:03,
382,8,5,,2,5.1,3.8,Allana's Normal Day,"Today was just like any normal day for Allana. She would walk to school in the morning and go to class. Then  she would come home and play with her dog, Jimmy. But little did she know just how <i>ab</i>normal things would become later that night...
",0,0,2019-02-12 17:21:36,2019-03-20 20:03:03,
383,10,4,,3,4.6,3.7,Banana Pancakes,"Grayson opened the pancake mix. He was going to try and make banana pancakes by himself for the very first time. He got all the ingredients ready then mashed them up in a bowl. Then he turned on the stove and took out a big pan. Grayson poured the mix into the pan in little circles. Soon it started to cook. 

He flipped the pancakes once. Success! Perfection!

Then his sister Jane came over. Jane started telling Grayson all about her Super Strawberry lip gloss. She waved it in front of his face and put it under his nose to sniff. But Grayson didn’t want his first ever banana pancakes to burn, so he told Jane to go away. 

“Fine!” Jane huffed, stomping away. “I’m going to have a tea party and <i>you’re</i> not invited!” She went to her room and closed the door.

Grayson checked his pancakes, but they still weren't ready yet. Suddenly his brother Ethan flew into the kitchen, attacking Grayson with a pillow. Grayson grabbed the pillow and threw it across the room. Ethan ran after it and came back laughing. 

“What are you doing?” he asked.

Grayson saw that his pancakes were finally done. “Banana pancakes,” he said. He switched off the stove and looked Ethan dead in the eye. “And you’re not having any.” Then Grayson turned back around and slid the pancakes onto a plate. 

“We’ll see about that…” Ethan mumbled. 

Grayson put the plate of pancakes down on the table. Then he walked across the room to the fridge and grabbed the maple syrup. Then he opened the drawer and pulled out a knife and fork. But when he got back to his plate, both Ethan and the plate of pancakes were gone!

Grayson looked around, but they were nowhere to be found. Just when Grayson was about to explode with anger, he heard a small laugh. <i>They must be nearby.</i>

He checked under the table, behind the couch, and even in the shower! Then he realised there was one place he had never checked. <i>The big cabinet under the sink.</i>

Grayson ran over to the cabinet. But before he got a chance to pull open the doors, Ethan burst out of it, giggling madly. Without looking back, Ethan wrenched open the front door and ran outside.

Grayson picked the empty plate up off the floor. There wasn’t even a crumb left. 
",0,0,2019-02-12 17:21:36,2019-03-20 20:03:03,
384,12,3,,4,3.7,2.4,Food Chain,"Once there was a prickly pine cone. All the prickly pine cone ever ate was sunbeams. Then along came a strange squirrel. All the strange squirrel ever ate was pinecones. So the strange squirrel ate the prickly pine cone. Then along came a fluffy fox. All the fluffy fox ever ate was squirrels. So the fluffy fox ate the strange squirrel. Then along came a big brown bear. All the big brown bear ever ate was foxes. But the big brown bear wasn’t hungry.
",0,0,2019-02-12 17:21:36,2019-03-20 20:03:03,
385,10,3,,2,3.3,3.1,Dance Battle,"The music is loud, the crowd is cheering my name, and my dance moves are on fire. I am <i>sooo</i> going to win this dance battle.
",0,0,2019-02-12 17:21:36,2019-03-20 20:03:03,
386,7,3,,4,3.7,2.7,The Old Book,"I didn’t care that I had no shoes on, I needed to get rid of the old book now. I hopped on my bike and went as fast as I could over to the beach. I buried the book as far down in the sand as I could dig. <i>Good, now no one will ever find it</i>. I had just finished putting the sand back in place when someone tapped on my shoulder. “Excuse me, did you drop this?” I looked up and gasped. Lying in their outstretched hand was the ratty, tattered, old book.
",0,0,2019-02-12 17:21:36,2019-03-20 20:03:03,
387,5,5,,2,5.1,0.7,Cloud Jump,"Shawn bounced and bounced on the trampoline. He bounced so high he touched the clouds!
",0,0,2019-02-12 17:21:36,2019-03-20 20:03:03,
388,10,2,,2,2.9,3.7,Cole's Apples,"Cole sat sleeping under the apple tree. A shiny red apple fell on his head. But that was a-okay because Cole was hungry for apples. 
",0,0,2019-06-04 20:22:48,2019-03-20 20:03:03,
389,10,3,,1,3.3,2.2,Capture the Flag,"This is it. This is the day when we will finally win capture the flag. Both our teams had one person left. All the others had been captured. The last player on the other team, Jason, was watching me like a hawk but that didn’t scare me. I ran as fast as I could. My team was reaching their arms out. Then suddenly Jason was at my heels, trying to tag me. 

But he didn’t get a chance. 

I grabbed one of my teammates and ran back to our side of the gym. I ran back to go grab someone else. Then another, and another, until they were all free! It’s time to win this game once and for all.
",0,0,2020-09-18 00:17:32,2019-03-20 20:03:03,
390,10,5,,3,5.0,0.0,The Emergence of Ms. Vesser,"Inga was new on the street and Alexa was her new friend. The two were walking to the supermarket on an errand for Alexa’s mum with a crisp ten dollar bill. Alexa was smacking a large piece of gum as they went. Inga was telling Alexa about the house she used to live in. But then Alexa suddenly grabbed her arm and pulled her down behind a garbage can. 

“Hey, what are you–” Inga began. But Alexa held a finger over her mouth to tell her to be quiet. Then she carefully poked her head around the side.

She whispered back to Inga over her shoulder. “Come look,” she said. 

Inga crawled forward and peered out over Alexa’s head. She didn’t see anything out of the ordinary. Inga liked her new street. The houses were small and the sidewalks were cracked, but almost every single garden was exploding with flowers. Many of them had odd little stone statues of lions, or babies, or eagles too. From here Inga could see the tallest tree on the block, and the spot where Alexa had said that she broke her leg once. But all of that seemed normal.

“What are you talking about?” she whispered. “What am I supposed to be looking at?”

Alexa rolled her eyes. She jutted her finger out slightly, careful not to let it extend beyond the garbage can. Her eyes were wide and she seemed to be trying to point at something with her eyebrows. “Right. There. Her!” she mumbled through clenched teeth.

Inga looked out again where Alexa had pointed. She saw a woman about her mom’s age walking down her driveway to the sidewalk. She wore broken plastic sandals and red capris that seemed to just barely stretch across her sizeable backside. 

“Who’s that?” Inga whispered, crawling back to safety behind the garbage can.

“That’s Ms. Vesser,” Alexa replied, looking excited. “And in the entire twelve long years of my life, I’ve never EVER seen her leave her house. We’ve gotta follow her.”
",0,0,2020-01-16 17:21:55,2019-03-20 20:03:03,
392,3,3,,2,3.1,2.4,Mohawk Flint Trade,"Flint is a hard stone that can be split into blades. The Mohawk people had lots of flint. They traded some of it with their neighbors, so they could use it to make tools. 
",0,0,2020-01-16 17:21:55,2019-04-12 14:23:18,
395,3,3,,4,3.6,2.3,Voting,"Imagine a world where YOU got to choose who was in charge. That’s the world of democracy! Each and every adult has the right to vote. A vote tells the government what you think is right. A vote is one way to make your voice heard. So when everyone votes, everyone gets a say! 
",0,0,2020-01-16 17:21:55,2019-04-12 14:23:18,
396,3,3,,2,3.7,3.3,What Is Trade?,"Trade is the exchange of one thing for another. We often trade money for things we want or need. But we can also trade with crafts, food, ideas, stories, and more!
",0,0,2019-04-16 22:08:17,2019-04-12 14:23:18,
397,2,3,,1,3.5,1.8,How To Build A Paper Airplane,"Step One: Get a rectangular piece of paper. Place it in front of you lengthwise.

Step Two: Fold the paper in half by bringing the left edge to meet the right edge. Press all along the fold to make a crease. You should be left with a tall, skinny rectangle.

Step Three: Open the paper back up again. There should be a crease running from top to bottom through the middle of the sheet.

Step Four: Fold the top left corner in towards the middle. One of its edges should line up with the middle crease. Press on the fold to make a crease. Repeat this step with the top right corner.

Step Five: Take the left edge of the sheet. Fold it so that the top half lines up with the center crease. Press along the fold to make a crease. Repeat this step with the right edge of the sheet. Your sheet should now be flat on the bottom, with a pointed top and two slanted sides.

Step Six: Take the left side of the sheet. Bring it to meet the right side, folding along the center crease. You should be left with a tall skinny rectangle.

Step Seven: Take the slanted edge of the rectangle. Fold it to meet the long, straight edge of the rectangle. Press on the fold to make a crease all the way down to the point. This will make a wing! Flip your paper over and repeat this step on the other side.

Step Eight: Lift the wings gently away from the other folds. And there you have it!

",0,0,2020-09-18 00:26:30,2019-04-12 14:23:18,
398,3,4,,4,4.4,3.7,Colonial Convicts,"If you were going to build a brand-new society, who would you send to get it started? Teachers? Farmers? Police officers? Architects? What about a boat load of convicts and criminals? Because that’s exactly what England did!

In the early 1600s, England’s prisons and jails were overflowing. So what did they decide to do with all the country’s extra crooks? Ship them off to the “New World” in North America, of course! Convicts were put to work farming and building in the new colonies. After they had served their time, they were welcome to go home. But now there was a whole ocean in between!
",0,0,2020-01-16 17:21:55,2019-04-12 14:23:19,
399,3,4,,1,4.4,3.8,How To Do Archeology,"Archeologists study cultures from the past by digging up old artifacts. But how do they do it?

Step One: Choose a site. It’s good to start with a site where you know people have been living for a long, long time. Better chances that you’ll find something good!

Step Two: Separate the site. It’s important to keep discoveries organized. To do this, sites are split up into grids and squares. That way you’ll know exactly where an item was found.

Step Three: Start digging! Grab a shovel or a pick and get dirty!

Step Four: Brush carefully. Once you think you’ve found something, slow down. Old artifacts can break very easily. Switch the shovel for a brush and uncover the item carefully.

Step Five: Store and record findings. Take pictures! Take measurements! Take notes! Gather as much data as possible from your discoveries. Then make sure to store them safely for future study.

Step Six: Study them at home/ the lab. Scientists can run tests to find out just how old your discovery is. The work of other experts might help uncover the mysteries of what you found. And your findings might help uncover some of their mysteries too!

Step Seven: Repeat! There is always more out there to learn and discover!
",0,0,2020-09-19 16:49:20,2019-04-12 14:23:19,
400,3,5,,4,5.8,6.6,Haudenosaunee League of Nations,"A “confederacy” is a group of people or states that join together. In their early stages, both Canada and the U.S. were confederacies. But the Haudenosaunee (pronounced Haw-den-oh-saw-nee) League of Nations came much earlier than that. It was one of the first confederacies in North America! Historians trace its beginnings all the way back to 1450– or even 1142! The League brought six indigenous tribes together. The League was led by 50 chiefs called the Grand Council. Each chief represented a clan within one of the tribes. Together they traded and protected each other. They were also known as the Iroquois (pronounced Ear-oh-kwah) League of Nations, or the Six Nations. 
",0,0,2020-01-16 17:21:55,2019-04-12 14:23:19,
401,9,3,,4,3.0,2.2,Hodag,"The hodag is a scary creature. It is said to have the head of a frog, with the face of an elephant... It has the body of a dinosaur... It has thick short legs with sharp claws on its feet... It has a long tail covered in spikes... And it lives in WISCONSIN! Good thing it was just a make-believe creature from 1893.
",0,0,2020-01-16 17:21:55,2019-04-12 14:23:19,
402,12,4,,2,4.1,4.0,Arm Wrestling,"There is no pride in beating a worm at an arm wrestling contest.
",0,0,2019-08-29 14:10:43,2019-04-12 14:23:19,
403,12,4,,4,4.1,3.3,Cheating Cheetah,"“You’re a cheater!” Leonard the Lion cried. “You’re just one big cheating cheetah!”

“No I’m not!” Chester the Cheetah replied angrily. “That’s not true! You are being a lying lion!”

“I’m not lying!” Leonard said. “I heard it all from Yasmine!”

“Well Yasmine should keep her opinions to herself,” Chester huffed. “Everyone knows she’s the world’s biggest Yakety Yak!”

Just then a beautiful green and blue bird stuck its long neck into the room. A tuft of fine feathers waved above its head. 

“Get out of here, Peter!” Leonard and Chester shouted together. The bird quickly withdrew its head.

Leonard turned to Chester. “Man, that guy can be such a peeking peacock.”
",0,0,2020-01-16 17:21:55,2019-04-12 14:23:19,
405,12,6,,2,6.5,7.3,The Boy So Cruel,"If I told you that there was once a boy so cruel that he forgot how to laugh, would you believe me? What if I told you he was so fantastically mean, that sharp little edges began poking out all over his skin? 
",0,0,2019-04-16 22:08:17,2019-03-20 20:03:03,
406,4,5,,3,5.2,4.2,Night Swims,"Ayanna swam farther and farther out into the dark, deep lake. At this time of night, the water was pitch black and very still. It looked like the sky’s very own hand-mirror, reflecting the sparkling stars above. 

The day had been hot and the water was still warm. In fact, it was almost the exact temperature of Ayanna’s own skin. She felt almost like her body was floating through nothingness. A single loon called out from the surrounding trees. The sound echoed across the water.

Ayanna glided closer to the lake’s center. She thought about how terrible the day had been. She thought about how glad she was to be away from it all now, to be alone. She listened to the gentle sound of droplets falling from her fingertips back into the smooth water. 

Then she saw something bright bobbing towards her. She swam toward it and stopped, treading water. It was so bright that she had to squint to see its shape. It was a huge diamond! Looking around she suddenly noticed several others floating nearby. They were so beautiful, shimmering and winking in the blackness. They almost looked like stars fallen to Earth, Ayanna thought.

It was that very thought that made her look up. And what she saw there took her breath away. High above her she saw, not the sky, but the shore she had just left. She saw the tops of pointed green trees and the rocky bank of the lake. She saw the shining surface of the lake itself! She saw it all as though from high above. But how could that possibly be?

<i>You already know the answer</i>, a small voice said inside Ayanna’s head. And somehow, though it seemed crazy, she did. “I’m...in the sky,” she whispered aloud. <i>And you have to find out what lies on the opposite shore.</i>
",0,0,2019-04-16 22:08:17,2019-03-20 20:03:03,
407,12,5,,2,5.5,5.4,Groundhog Day,"The groundhog popped excitedly out of his hole, but the smile quickly evaporated from his face! “Everybody just hold on now!"" he cried. ""What kind of no good, lyin', cheatin', thievin' creep has gone and robbed me of my only shadow?""
",0,0,2019-04-16 22:08:17,2019-03-20 20:03:03,
408,12,5,,4,5.0,4.4,The Wanderer,"Everyday on her walks, the girl wandered a little bit farther from her village. And a little bit farther. And a little bit farther. But no matter how far away she travelled, despite her mother’s warnings, she was always able to find her way back. That is until one day, when she wandered into a deep and shadowy cavern. She looked down and couldn’t see her hands. She looked up and couldn’t see the sky. She looked back and couldn’t tell which direction she had come from. She had finally wandered too far.

 
",0,0,2019-04-16 22:08:17,2019-03-20 20:03:03,
